shotnumber,time,ip,md_index,type,measured,reconstructed,chi_squared
40319,0.316,75.4273368,0,Diamagnetic_Flux,0.001298832707107067,0.0015442374860867858,6.022351844814464e-16
40319,0.317,71.6027533,0,Diamagnetic_Flux,0.0012467688648030162,0.0013197504449635744,5.326322174219597e-17
40319,0.318,68.0757422,0,Diamagnetic_Flux,0.001153580262325704,0.0011410726001486182,1.5644100897794358e-18
40319,0.319,62.920102099999994,0,Diamagnetic_Flux,0.0010244162986055017,0.0009261044906452298,9.665202455287693e-17
40319,0.323,39.377160499999995,0,Diamagnetic_Flux,0.0004117348580621183,0.00029528996674343944,1.3559415916210147e-16
44452,0.307,121.132757,0,Diamagnetic_Flux,0.0017176228575408459,0.0032300595194101334,2.28746431247661e-14
44452,0.31,96.9655167,0,Diamagnetic_Flux,0.0008803142118267715,0.0018760553793981671,9.915005150457415e-15
44452,0.312,69.902639,0,Diamagnetic_Flux,0.00031330890487879515,0.0008904613787308335,3.3310498151852604e-15
44452,0.313,55.069809500000005,0,Diamagnetic_Flux,-1.3598956627447478e-07,0.0005186756025068462,2.69165450121438e-15
44452,0.314,38.4814724,0,Diamagnetic_Flux,-8.31832003314048e-05,0.00022368216014001518,9.416635740006692e-16
39560,0.311,77.14659660000001,0,Diamagnetic_Flux,0.002929409733042121,0.0029423313681036234,1.6696840221705642e-18
39560,0.312,78.80125890000001,0,Diamagnetic_Flux,0.003183993510901928,0.0029961185064166784,3.529700375958753e-16
39560,0.313,80.7775696,0,Diamagnetic_Flux,0.0033097174018621445,0.003031770698726177,7.725436522628955e-16
39560,0.314,71.9163401,0,Diamagnetic_Flux,0.002844578819349408,0.0022853820119053125,3.1270122836859083e-15
39560,0.315,46.768314,0,Diamagnetic_Flux,0.0016394411213696003,0.0008583759772591293,6.100626900624063e-15
38677,0.313,80.4746016,0,Diamagnetic_Flux,1.1058277838967438e-16,0.0014964445726945996,2.2393464036221666e-14
39201,0.322,29.644455699999998,0,Diamagnetic_Flux,0.00019857539155054837,0.0001869960397016257,1.3408146916050737e-18
44776,0.309,163.050788,0,Diamagnetic_Flux,0.005333735607564449,0.005497873295098543,2.6941211670359027e-16
44776,0.314,70.366129,0,Diamagnetic_Flux,0.0010032163700088859,0.0008144028834067285,3.565051560710207e-16
44776,0.315,48.7635635,0,Diamagnetic_Flux,0.00028771391953341663,0.00034827343188226223,3.667455130880843e-17
38315,0.317,47.3407549,0,Diamagnetic_Flux,8.652581184290077e-17,0.00036706309765577316,1.3473531804616685e-15
38315,0.318,37.7719136,0,Diamagnetic_Flux,-1.1794028524053754e-16,0.00021649921836797148,4.687190750716456e-16
44140,0.302,78.7273214,0,Diamagnetic_Flux,-4.7915082177496515e-06,0.0013952887384220958,1.9602246529529938e-14
39777,0.313,50.6653453,0,Diamagnetic_Flux,0.0005159557331353426,0.0005308947875164449,2.2317595556525172e-18
42946,0.333,135.549518,0,Diamagnetic_Flux,0.005882780533283949,0.003799862926825881,4.338545107483889e-14
42946,0.334,139.710279,0,Diamagnetic_Flux,0.005507755093276501,0.003962507005780935,2.3877914687273245e-14
42946,0.335,128.181812,0,Diamagnetic_Flux,0.005089464131742716,0.0033177745062857866,3.13888421277133e-14
42946,0.336,121.90487399999999,0,Diamagnetic_Flux,0.0041332123801112175,0.0029762655030936003,1.3385258477776815e-14
42946,0.337,109.204316,0,Diamagnetic_Flux,0.003251834772527218,0.0023117356467992067,8.837862150554328e-15
42946,0.339,62.0272681,0,Diamagnetic_Flux,0.0010758144780993462,0.0006206078687682748,2.0721310037025587e-15
44822,0.306,167.6643,0,Diamagnetic_Flux,0.0037722603883594275,0.005950051359832287,4.742772946836164e-14
44822,0.307,152.518888,0,Diamagnetic_Flux,0.003135438309982419,0.004696183372288942,2.435925132394587e-14
44822,0.308,156.232982,0,Diamagnetic_Flux,0.0029982137493789196,0.004896268714219332,3.6026130673496096e-14
44822,0.31,69.9012698,0,Diamagnetic_Flux,0.000585091533139348,0.0007988261641003191,4.568250384263007e-16
41602,0.316,71.9175116,0,Diamagnetic_Flux,0.0011593198869377375,0.0014421262312680483,7.997937609672504e-16
41602,0.317,65.1834209,0,Diamagnetic_Flux,0.001015865127556026,0.001122310641221702,1.1330645915368488e-16
41602,0.319,46.219774599999994,0,Diamagnetic_Flux,0.0005201041931286454,0.00047918176278471947,1.6746433628536106e-17
42978,0.336,53.981211,0,Diamagnetic_Flux,0.000946611340623349,0.00045418585068546236,2.4248285349174345e-15
38414,0.322,9.07138036,0,Diamagnetic_Flux,-7.930798892630264e-05,1.2679086466960143e-05,8.461621576798535e-17
40737,0.318,35.659390800000004,0,Diamagnetic_Flux,0.00022789310605730861,0.00026903790421783924,1.692894772197348e-17
39139,0.318,53.3718248,0,Diamagnetic_Flux,0.0005008941516280174,0.0007690188940614462,7.189087319493651e-16
39139,0.319,19.035807100000003,0,Diamagnetic_Flux,0.00017978188407141715,6.863247108412907e-05,1.2354191264407724e-16
41506,0.336,37.810153400000004,0,Diamagnetic_Flux,0.0004954521427862346,0.0002234266430605203,7.399788353309935e-16
40281,0.317,70.5913921,0,Diamagnetic_Flux,0.000850598094984889,0.001231399830430746,1.4500992298756808e-15
40281,0.318,65.14807710000001,0,Diamagnetic_Flux,0.0007684454321861267,0.0009737634100019932,4.2155469238175e-16
40281,0.319,59.5431782,0,Diamagnetic_Flux,0.000662483973428607,0.0007579821976833045,9.119908451880486e-17
40281,0.322,39.9191795,0,Diamagnetic_Flux,0.00028592991293407977,0.00027728002169169486,7.482046129913382e-19
40281,0.324,27.3920912,0,Diamagnetic_Flux,0.00011029134475393221,0.00011200608423678204,2.940342088055595e-20
39557,0.313,91.5969176,0,Diamagnetic_Flux,0.003184419358149171,0.0034104178193956614,5.107539850516467e-16
39557,0.314,80.3793606,0,Diamagnetic_Flux,0.002673383103683591,0.0025148100685328245,2.5145409177951305e-16
39557,0.316,62.631396800000005,0,Diamagnetic_Flux,0.0015630085254088044,0.0013495852472260594,4.55494826122197e-16
39557,0.317,36.08093160000001,0,Diamagnetic_Flux,0.0007318638963624835,0.00037884648190811276,1.2462131055156504e-15
38697,0.318,70.4418994,0,Diamagnetic_Flux,7.666187097364109e-16,0.0011677838629111648,1.3637191487278662e-14
38697,0.319,66.4481614,0,Diamagnetic_Flux,6.630822197639327e-16,0.0010080658830702305,1.0161966923591826e-14
38697,0.322,52.9942214,0,Diamagnetic_Flux,5.648191981023822e-16,0.0005879857344552875,3.457272547402728e-15
38697,0.324,39.3948136,0,Diamagnetic_Flux,5.648216333221056e-16,0.00029638680280186236,8.784514109712121e-16
40296,0.323,29.0658348,0,Diamagnetic_Flux,0.0004509043355938047,0.00025445601204410195,3.8591940748583075e-16
39551,0.314,72.0487472,0,Diamagnetic_Flux,0.001962568610906601,0.0020386995747685432,5.795910953604726e-17
38374,0.313,70.894488,0,Diamagnetic_Flux,9.151168202798906e-16,0.0011965837329626083,1.4318126355774077e-14
38374,0.316,24.2561526,0,Diamagnetic_Flux,5.243423522892962e-16,9.025879990076646e-05,8.146651051873043e-17
39631,0.313,40.794193099999994,0,Diamagnetic_Flux,0.0003460343286860734,0.0003405511670280248,3.0065055510673265e-19
44389,0.304,65.3781575,0,Diamagnetic_Flux,0.00017467685393057764,0.0008529761689715087,4.6009000103687525e-15
43797,0.312,99.4271792,0,Diamagnetic_Flux,0.0013898384058848023,0.0019227098673582077,2.839519772267142e-15
40758,0.318,16.6504348,0,Diamagnetic_Flux,0.0005552052170969546,0.00011429387086536735,1.9440280701004233e-15
40802,0.318,74.38419280000001,0,Diamagnetic_Flux,0.0010872561251744628,0.001251468202099204,2.696562210110771e-16
40802,0.319,47.9293064,0,Diamagnetic_Flux,0.0005319923511706293,0.00044332907418720424,7.861177787591193e-17
40227,0.317,53.3017555,0,Diamagnetic_Flux,0.0005320855416357517,0.0007196260266937315,3.517142583120116e-16
40227,0.319,34.0688566,0,Diamagnetic_Flux,0.00016007557860575616,0.00021646523964591324,3.1797937786004105e-17
39847,0.313,75.3500157,0,Diamagnetic_Flux,0.0022601394448429346,0.0022901638876646757,9.014636649479435e-18
39847,0.315,44.1323383,0,Diamagnetic_Flux,0.0008678528247401118,0.0006514308624900877,4.683846029365985e-16
40960,0.316,49.413182,0,Diamagnetic_Flux,0.0011351315770298243,0.0009613041765987873,3.0215983981254e-16
40960,0.32,49.286805,0,Diamagnetic_Flux,0.0008282459457404912,0.0009399679256603122,1.2481807365823425e-16
40960,0.321,29.2470802,0,Diamagnetic_Flux,0.0004502075316850096,0.000286352849798277,2.6848358330494235e-16
38447,0.318,34.4346875,0,Diamagnetic_Flux,-6.932023407913812e-16,0.00021236618340481073,4.509940106778429e-16
38636,0.316,31.1904823,0,Diamagnetic_Flux,1.4753616698901851e-15,0.00016089616110548377,2.5887576799357563e-16
40010,0.313,71.4528225,0,Diamagnetic_Flux,0.0008226219797506928,0.0011963227298110723,1.3965222783794782e-15
40010,0.314,48.138868,0,Diamagnetic_Flux,0.0005037362570874393,0.0004611765907611698,1.8113263563996278e-17
40326,0.323,43.7976939,0,Diamagnetic_Flux,0.000452247477369383,0.0004090066649951041,1.8697660049320092e-17
40326,0.326,18.153064999999998,0,Diamagnetic_Flux,5.395031621446833e-05,5.423908442026004e-05,8.338694462099308e-22
40884,0.309,43.8641061,0,Diamagnetic_Flux,0.00012787127343472093,0.00045321209472604096,1.0584665586908402e-15
40884,0.312,77.0309823,0,Diamagnetic_Flux,0.0006136768497526646,0.0013944508973509073,6.096081721829096e-15
40884,0.313,68.10524099999999,0,Diamagnetic_Flux,0.0005888084997422993,0.0010265216697007418,1.915927752075262e-15
39291,0.312,49.4000435,0,Diamagnetic_Flux,0.0005288629909045994,0.0005932431668043137,4.144807827495394e-17
41662,0.323,95.216289,0,Diamagnetic_Flux,0.001704969210550189,0.0019945232197642326,8.384159222632047e-16
41662,0.324,102.68485199999999,0,Diamagnetic_Flux,0.002180719282478094,0.002298906911164522,1.3968331659409e-16
41662,0.325,107.52024499999999,0,Diamagnetic_Flux,0.0025767332408577204,0.0024920341093093157,7.173946870259277e-17
41662,0.326,109.053909,0,Diamagnetic_Flux,0.0028633931651711464,0.0025114535819739103,1.2386158552534898e-15
41662,0.334,117.257557,0,Diamagnetic_Flux,0.004134434275329113,0.0028475401923060417,1.6560964568018005e-14
41662,0.335,111.989975,0,Diamagnetic_Flux,0.0037974119186401367,0.0025926243979483843,1.4515127584580588e-14
41662,0.336,106.66445900000001,0,Diamagnetic_Flux,0.003500222461298108,0.002325488952919841,1.3799990372707991e-14
41662,0.337,101.72637399999999,0,Diamagnetic_Flux,0.003269198816269636,0.002112786518409848,1.3372893490812797e-14
41662,0.338,96.5199825,0,Diamagnetic_Flux,0.0029930039308965206,0.0018785138381645083,1.2420878433042851e-14
41662,0.339,91.7768541,0,Diamagnetic_Flux,0.00271712988615036,0.0016776539850980043,1.0805100405717177e-14
41662,0.34,88.3920595,0,Diamagnetic_Flux,0.0024726816918700933,0.0015505419578403234,8.503417967594545e-15
41662,0.342,78.2991558,0,Diamagnetic_Flux,0.001878487877547741,0.001194354728795588,4.680380923457886e-15
41662,0.345,67.29047440000001,0,Diamagnetic_Flux,0.0011949704494327307,0.0008474309579469264,1.2078367955326366e-15
41662,0.346,53.231171499999995,0,Diamagnetic_Flux,0.0007909449632279575,0.0005127489566802979,7.739299275601956e-16
41662,0.347,40.4777181,0,Diamagnetic_Flux,0.00044055370381101966,0.0002742570068221539,2.765459340644844e-16
41662,0.348,31.8418131,0,Diamagnetic_Flux,0.00023665143817197531,0.00015987751248758286,5.894235596913189e-17
41662,0.349,26.535109499999997,0,Diamagnetic_Flux,0.00013146604760549963,0.00010263266449328512,8.313644093732596e-18
41503,0.323,72.1235085,0,Diamagnetic_Flux,0.0025120764039456844,0.0019381192978471518,3.294267832967216e-15
41503,0.324,77.9938322,0,Diamagnetic_Flux,0.002956657437607646,0.002235284773632884,5.203785451455894e-15
41503,0.325,82.8760378,0,Diamagnetic_Flux,0.003337071742862463,0.0025066419038921595,6.896137374795726e-15
41503,0.326,86.9512977,0,Diamagnetic_Flux,0.0036863451823592186,0.00274642719887197,8.834457078106366e-15
41503,0.327,90.79092440000001,0,Diamagnetic_Flux,0.004049881361424923,0.0030109393410384655,1.0794004274108145e-14
41503,0.328,92.0154162,0,Diamagnetic_Flux,0.00428512878715992,0.0030582924373447895,1.5051279111401826e-14
41503,0.33,92.5054082,0,Diamagnetic_Flux,0.004314745310693979,0.003093783976510167,1.4907464775419307e-14
41503,0.332,82.43400650000001,0,Diamagnetic_Flux,0.003539308439940214,0.0023855369072407484,1.3311885942786806e-14
41503,0.333,74.1580434,0,Diamagnetic_Flux,0.0028476654551923275,0.0018336443463340402,1.0282387903637075e-14
41503,0.334,44.3215743,0,Diamagnetic_Flux,0.0013889736728742719,0.000587930204346776,6.416706138737951e-15
41527,0.327,189.78842,0,Diamagnetic_Flux,0.007891839370131493,0.00771837355569005,3.009025782210186e-16
41527,0.328,164.677078,0,Diamagnetic_Flux,0.006790278945118189,0.005587439984083176,1.4468215511829856e-14
41527,0.329,146.49336799999998,0,Diamagnetic_Flux,0.0056955632753670216,0.00421734806150198,2.1851205401850725e-14
41527,0.331,125.186137,0,Diamagnetic_Flux,0.004260500892996788,0.002920350758358836,1.7960029215788667e-14
41527,0.332,66.2814577,0,Diamagnetic_Flux,0.002108389511704445,0.0006968199159018695,1.9925287954953783e-14
42755,0.334,64.2871615,0,Diamagnetic_Flux,0.0014072590274736285,0.0007563176332041621,4.237246319739379e-15
42755,0.335,51.6888832,0,Diamagnetic_Flux,0.0008224290795624256,0.0004481357173062861,1.4009554370671704e-15
42755,0.336,32.4899221,0,Diamagnetic_Flux,0.0004025729140266776,0.00015360419638454914,6.198542109381647e-16
40664,0.314,79.5313352,0,Diamagnetic_Flux,0.0009611945133656263,0.0014679946471005678,2.5684632999151353e-15
39467,0.316,59.1427416,0,Diamagnetic_Flux,0.0006516816793009639,0.0009569030371494591,9.316009284664065e-16
39467,0.317,41.2651501,0,Diamagnetic_Flux,0.00034799211425706744,0.00040251450263895094,2.972690252529794e-17
44444,0.31,49.5433811,0,Diamagnetic_Flux,-9.424554446013644e-05,0.00039549291250295937,2.3984375293798323e-15
41283,0.316,15.7427174,0,Diamagnetic_Flux,-0.000305954396026209,8.14418526715599e-05,1.5007584705059476e-15
40745,0.317,58.9676568,0,Diamagnetic_Flux,0.0009325800347141922,0.0012968056835234165,1.3266030967154247e-15
43597,0.326,91.8165496,0,Diamagnetic_Flux,0.0019063440850004554,0.0021821134723722935,7.60487832324625e-16
43597,0.327,63.4468528,0,Diamagnetic_Flux,0.0010940216016024351,0.0009036707342602313,3.623344632838044e-16
40304,0.318,75.9356331,0,Diamagnetic_Flux,0.0013130157021805644,0.0015274732140824199,4.599204144529231e-16
40304,0.319,64.8379882,0,Diamagnetic_Flux,0.001037342008203268,0.0010305473115295172,4.616815531145812e-19
40304,0.32,56.577606,0,Diamagnetic_Flux,0.0008380067883990705,0.0007330021471716464,1.1025969487730097e-16
40304,0.323,36.071612800000004,0,Diamagnetic_Flux,0.0003675567568279803,0.000250063108978793,1.3804755038915415e-16
40680,0.309,41.464162300000005,0,Diamagnetic_Flux,0.0001024514640448615,0.0003909437800757587,8.322781097691633e-16
40680,0.311,34.6742711,0,Diamagnetic_Flux,0.00013200547255109996,0.0002386121777817607,1.136499045440169e-16
38684,0.313,85.69749619999999,0,Diamagnetic_Flux,6.131566684846657e-16,0.0017196821281686425,2.957306437494783e-14
38684,0.314,71.1203809,0,Diamagnetic_Flux,5.646799670616773e-16,0.0010862719500437379,1.1799866910400941e-14
40939,0.316,45.419732100000004,0,Diamagnetic_Flux,0.0005398670327849686,0.0008310239063575864,8.477232791063126e-16
40939,0.317,24.222317999999998,0,Diamagnetic_Flux,0.0002520025591365993,0.00019448412058409303,3.308369078654428e-17
40668,0.313,56.5814351,0,Diamagnetic_Flux,0.0005847697029821575,0.0006875626859255135,1.0566392571607065e-16
39063,0.313,90.3810224,0,Diamagnetic_Flux,0.001219419646076858,0.001925979508087039,4.99226904254876e-15
39063,0.314,64.6092654,0,Diamagnetic_Flux,0.0007898224284872413,0.0008603425812907517,4.9730925607300577e-17
41277,0.316,23.4101616,0,Diamagnetic_Flux,-3.245591506129131e-05,0.00017808737175073475,4.4328476677818745e-16
39914,0.317,80.3223203,0,Diamagnetic_Flux,0.0014722517225891352,0.0016694992082193494,3.8906573783818645e-16
39914,0.318,78.5465823,0,Diamagnetic_Flux,0.0014861257513985038,0.001550462911836803,4.139268364369249e-17
39914,0.319,77.0373195,0,Diamagnetic_Flux,0.0014845669502392411,0.0014550787163898349,8.695620384177946e-18
39914,0.323,57.257451800000005,0,Diamagnetic_Flux,0.0009735714411363006,0.000714734778739512,6.699643624603739e-16
39914,0.326,37.4808921,0,Diamagnetic_Flux,0.00035875034518539906,0.00026784680085256696,8.263454910065941e-17
39914,0.328,27.501124,0,Diamagnetic_Flux,0.00015881482977420092,0.0001279215357499197,9.54395365935518e-18
39465,0.316,47.9899813,0,Diamagnetic_Flux,0.0004469916457310319,0.0005874321796000004,1.9723547312109588e-16
44779,0.311,110.618418,0,Diamagnetic_Flux,0.0022628342267125845,0.0022481249179691076,2.1636815572636374e-18
42965,0.331,157.153012,0,Diamagnetic_Flux,0.0059857782907783985,0.005332101136445999,4.272938594070781e-15
42965,0.334,136.96016500000002,0,Diamagnetic_Flux,0.004388558212667704,0.003744440386071801,4.148876219385285e-15
40323,0.322,41.7199606,0,Diamagnetic_Flux,0.00047251852811314166,0.00040259191882796586,4.889732938191659e-17
40323,0.324,15.236426799999998,0,Diamagnetic_Flux,8.25128227006644e-05,4.021095810458064e-05,1.7894474291976003e-17
38372,0.313,81.5199148,0,Diamagnetic_Flux,4.992534282975259e-17,0.0015888781053945422,2.524533587820038e-14
38372,0.315,49.5972401,0,Diamagnetic_Flux,3.316842055104931e-16,0.00046530741383321583,2.1651100220809e-15
38249,0.314,76.4758613,0,Diamagnetic_Flux,2.6724223971541505e-06,0.0012889431091025472,1.654492176399701e-14
38249,0.316,42.2259664,0,Diamagnetic_Flux,3.2897044093260774e-06,0.00030606435029767454,9.167248064511344e-16
42759,0.332,128.784918,0,Diamagnetic_Flux,0.003758951323106885,0.003750142175704241,7.7599023015245385e-19
42759,0.335,43.0140142,0,Diamagnetic_Flux,0.0006330959731712937,0.00029341879417188466,1.1538056226184689e-15
44773,0.311,160.493692,0,Diamagnetic_Flux,0.004705097526311874,0.005195928737521172,2.4091565195690987e-15
44773,0.312,141.081616,0,Diamagnetic_Flux,0.004091143142431974,0.003918231464922428,2.989854779635861e-16
44773,0.313,135.45537299999998,0,Diamagnetic_Flux,0.0034919138997793198,0.0034937532618641853,3.383462419082825e-20
44773,0.315,62.9785313,0,Diamagnetic_Flux,0.0011325941886752844,0.0006276753265410662,2.5494300460738575e-15
40573,0.312,75.8646189,0,Diamagnetic_Flux,0.0006382879219017923,0.001372551778331399,5.39143458949177e-15
40573,0.313,65.17813530000001,0,Diamagnetic_Flux,0.0005692525301128626,0.0009338008821941912,1.3289548836934763e-15
40573,0.314,42.5640567,0,Diamagnetic_Flux,0.0003255207557231188,0.0003434157115407288,3.202294290673741e-18
41625,0.324,125.314146,0,Diamagnetic_Flux,0.006335276644676924,0.005671314895153046,4.408457089367891e-15
41625,0.325,137.808641,0,Diamagnetic_Flux,0.007194159086793661,0.006798929534852505,1.562064915283201e-15
41625,0.326,136.58445,0,Diamagnetic_Flux,0.007062010001391172,0.006548202596604824,2.6399808327506576e-15
43827,0.357,26.320396000000002,0,Diamagnetic_Flux,-0.0,0.00011333448492223397,1.284470539718473e-16
43827,0.358,26.747190999999997,0,Diamagnetic_Flux,-0.0,0.00012009100464638323,1.4421848981236715e-16
43827,0.359,27.1529937,0,Diamagnetic_Flux,-0.0,0.000124628291814588,1.5532211236902576e-16
43827,0.36,27.5019144,0,Diamagnetic_Flux,-0.0,0.00012966414215043187,1.681279005727511e-16
43827,0.361,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.362,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.363,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.364,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.365,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.366,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.367,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.368,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.369,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.37,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.371,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.372,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.373,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.374,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.375,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.376,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.377,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.378,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
43827,0.379,27.5532087,0,Diamagnetic_Flux,-0.0,0.0001287815102841705,1.6584677467134626e-16
44432,0.31,138.733994,0,Diamagnetic_Flux,0.003371679922565818,0.003930083941668272,3.1181474486181816e-15
44432,0.311,134.115269,0,Diamagnetic_Flux,0.002707388484850526,0.003596858587116003,7.911570636359548e-15
44432,0.312,102.319079,0,Diamagnetic_Flux,0.001715456135571003,0.001969708362594247,6.464416222404115e-16
44432,0.313,91.7745518,0,Diamagnetic_Flux,0.001177113619633019,0.0015163507778197527,1.1508182432926214e-15
40570,0.312,74.5606625,0,Diamagnetic_Flux,0.0006137117161415517,0.0013059962075203657,4.792578484134717e-15
40570,0.313,54.0034651,0,Diamagnetic_Flux,0.0004015427839476615,0.0006006362964399159,3.963822496178915e-16
40570,0.314,28.2502081,0,Diamagnetic_Flux,0.00010751051013357937,0.00013037411554250866,5.227443981645213e-18
44408,0.309,141.265807,0,Diamagnetic_Flux,0.003230308648198843,0.004125678446143866,8.016866996098625e-15
44408,0.31,131.854527,0,Diamagnetic_Flux,0.003161671804264188,0.003553999587893486,1.5392111193333327e-15
44408,0.312,113.640482,0,Diamagnetic_Flux,0.0019796164706349373,0.0025870732497423887,3.690038048341157e-15
44408,0.313,81.9638281,0,Diamagnetic_Flux,0.0008363279630430043,0.001222466235049069,1.491027967766127e-15
44408,0.314,57.9067045,0,Diamagnetic_Flux,0.0002548945776652545,0.0005567209445871413,9.109916639476437e-16
39377,0.315,88.045667,0,Diamagnetic_Flux,0.002066329587250948,0.002001127228140831,4.2513553078371246e-17
43794,0.306,133.722424,0,Diamagnetic_Flux,0.0010037226602435112,0.003937315195798874,8.605965197200013e-14
43794,0.307,124.257635,0,Diamagnetic_Flux,0.0005920966505073011,0.00326686748303473,7.154398059226741e-14
43794,0.31,105.801202,0,Diamagnetic_Flux,0.00012170332774985582,0.0022213656920939684,4.4085821961342003e-14
43794,0.311,102.66006,0,Diamagnetic_Flux,0.00022285449085757136,0.002056845696642995,3.3635241266467483e-14
43794,0.312,79.23615,0,Diamagnetic_Flux,-0.00015946025087032467,0.0011484663700684905,1.7106721448461107e-14
43794,0.313,73.0379173,0,Diamagnetic_Flux,-0.0003621030773501843,0.0009493776015006006,1.7199815451562038e-14
43794,0.315,39.6295961,0,Diamagnetic_Flux,-0.0004157100338488817,0.00023684132611379027,4.258232831557025e-15
40529,0.313,78.1140044,0,Diamagnetic_Flux,0.0006167072569951415,0.0014080153778195381,6.2616851333467845e-15
45001,0.305,39.3040703,0,Diamagnetic_Flux,1.9026556401513517e-06,0.0003930673701688647,1.5300984212494157e-15
39567,0.313,68.1744943,0,Diamagnetic_Flux,0.00152738974429667,0.0018296270864084363,9.134741057578093e-16
41446,0.343,34.703048,0,Diamagnetic_Flux,0.0002220925671281293,0.00018988056399393827,1.037613126998864e-17
41446,0.344,29.858704300000003,0,Diamagnetic_Flux,0.00014364665548782796,0.00013517375919036567,7.179007995516698e-19
41215,0.33,76.1124822,0,Diamagnetic_Flux,0.002915941644459963,0.0018215762684121728,1.1976354695290847e-14
41644,0.326,134.162325,0,Diamagnetic_Flux,0.0064718336798250675,0.006446952931582928,6.1905229242151904e-18
41644,0.327,119.057447,0,Diamagnetic_Flux,0.005097942426800728,0.004910889081656933,3.498907816650303e-16
39837,0.31,46.054204899999995,0,Diamagnetic_Flux,0.0009584329091012478,0.0008377893827855587,1.455485300629034e-16
39837,0.311,52.6373922,0,Diamagnetic_Flux,0.0013165115378797054,0.001093879109248519,4.956522346350497e-16
39837,0.312,57.0767192,0,Diamagnetic_Flux,0.0015988099621608853,0.0012789464090019464,1.0231269677028515e-15
39837,0.315,54.5173479,0,Diamagnetic_Flux,0.0013608606532216072,0.0010755291441455483,8.141404344509293e-16
43861,0.306,163.595056,0,Diamagnetic_Flux,0.0035997433587908745,0.0060322219505906105,5.916951363550346e-14
43861,0.309,152.550661,0,Diamagnetic_Flux,0.002301623346284032,0.004789292346686125,6.188496573912919e-14
43861,0.311,93.7451114,0,Diamagnetic_Flux,0.00046703731641173363,0.0016262100543826818,1.3436813985144395e-14
43861,0.312,86.4371498,0,Diamagnetic_Flux,0.00014251872198656201,0.0013161421520635486,1.3773919545624451e-14
43861,0.313,67.17490889999999,0,Diamagnetic_Flux,-1.0376592399552464e-05,0.000759513583034277,5.927308289506309e-15
43861,0.314,42.7456639,0,Diamagnetic_Flux,-0.0001533445465611294,0.0002714073925744742,1.8041420611690333e-15
40698,0.316,36.2681981,0,Diamagnetic_Flux,0.0002917621750384569,0.00022325583267956972,4.6931193857771946e-17
40947,0.319,69.8170271,0,Diamagnetic_Flux,0.0017385450191795826,0.0018580547766759992,1.4282588823774227e-16
38748,0.314,94.7014674,0,Diamagnetic_Flux,0.001534482347778976,0.0021194627042859793,3.422019036138004e-15
38748,0.317,28.6173315,0,Diamagnetic_Flux,0.00021874239610042423,0.00012155515287304297,9.445359686039269e-17
40373,0.313,22.795351999999998,0,Diamagnetic_Flux,9.806494745134842e-06,0.00011106971214758232,1.0254239754720174e-16
40373,0.314,17.0662666,0,Diamagnetic_Flux,-1.988658550544642e-05,5.387835335568525e-05,5.4412661995232307e-17
40215,0.316,72.4551098,0,Diamagnetic_Flux,0.0008985477616079152,0.00139333913102746,2.4481848331632614e-15
40210,0.312,59.2857078,0,Diamagnetic_Flux,0.0007310606888495386,0.0009647199185565114,5.459665210975472e-16
40210,0.313,48.0279381,0,Diamagnetic_Flux,0.0006131335976533592,0.0005957972607575357,3.005487136636909e-18
40210,0.314,37.3703986,0,Diamagnetic_Flux,0.0004242642899043858,0.00033888270263560116,7.290011559856797e-17
40210,0.315,22.5648069,0,Diamagnetic_Flux,0.0002333640877623111,0.00010701888095354661,1.596311145554962e-16
40484,0.314,82.2209429,0,Diamagnetic_Flux,0.0012775266077369452,0.0017597520491108298,2.3254131249311446e-15
