    6    1  420  100.00
   6.1000e-01   0.0000e+00   6.2000e-01
   6.1000e-01   0.0000e+00   6.3724e-01
   6.1000e-01   0.0000e+00   6.5448e-01
   6.1000e-01   0.0000e+00   6.7172e-01
   6.1000e-01   0.0000e+00   6.8897e-01
   6.1000e-01   0.0000e+00   7.0621e-01
   6.1000e-01   0.0000e+00   7.2345e-01
   6.1000e-01   0.0000e+00   7.4069e-01
   6.1000e-01   0.0000e+00   7.5793e-01
   6.1000e-01   0.0000e+00   7.7517e-01
   6.1000e-01   0.0000e+00   7.9241e-01
   6.1000e-01   0.0000e+00   8.0966e-01
   6.1000e-01   0.0000e+00   8.2690e-01
   6.1000e-01   0.0000e+00   8.4414e-01
   6.1000e-01   0.0000e+00   8.6138e-01
   6.1000e-01   0.0000e+00   8.7862e-01
   6.1000e-01   0.0000e+00   8.9586e-01
   6.1000e-01   0.0000e+00   9.1310e-01
   6.1000e-01   0.0000e+00   9.3034e-01
   6.1000e-01   0.0000e+00   9.4759e-01
   6.1000e-01   0.0000e+00   9.6483e-01
   6.1000e-01   0.0000e+00   9.8207e-01
   6.1000e-01   0.0000e+00   9.9931e-01
   6.1000e-01   0.0000e+00   1.0166e+00
   6.1000e-01   0.0000e+00   1.0338e+00
   6.1000e-01   0.0000e+00   1.0510e+00
   6.1000e-01   0.0000e+00   1.0683e+00
   6.1000e-01   0.0000e+00   1.0855e+00
   6.1000e-01   0.0000e+00   1.1028e+00
   6.1000e-01   0.0000e+00   1.1200e+00
   6.1000e-01   0.0000e+00   1.1200e+00
   6.0999e-01   3.2118e-03   1.1200e+00
   6.0997e-01   6.4235e-03   1.1200e+00
   6.0992e-01   9.6350e-03   1.1200e+00
   6.0986e-01   1.2846e-02   1.1200e+00
   6.0979e-01   1.6057e-02   1.1200e+00
   6.0970e-01   1.9268e-02   1.1200e+00
   6.0959e-01   2.2477e-02   1.1200e+00
   6.0946e-01   2.5687e-02   1.1200e+00
   6.0932e-01   2.8895e-02   1.1200e+00
   6.0915e-01   3.2103e-02   1.1200e+00
   6.0898e-01   3.5310e-02   1.1200e+00
   6.0878e-01   3.8516e-02   1.1200e+00
   6.0857e-01   4.1721e-02   1.1200e+00
   6.0834e-01   4.4924e-02   1.1200e+00
   6.0810e-01   4.8127e-02   1.1200e+00
   6.0784e-01   5.1328e-02   1.1200e+00
   6.0756e-01   5.4528e-02   1.1200e+00
   6.0726e-01   5.7726e-02   1.1200e+00
   6.0695e-01   6.0922e-02   1.1200e+00
   6.0662e-01   6.4117e-02   1.1200e+00
   6.0627e-01   6.7310e-02   1.1200e+00
   6.0591e-01   7.0502e-02   1.1200e+00
   6.0553e-01   7.3691e-02   1.1200e+00
   6.0514e-01   7.6878e-02   1.1200e+00
   6.0472e-01   8.0063e-02   1.1200e+00
   6.0429e-01   8.3246e-02   1.1200e+00
   6.0385e-01   8.6427e-02   1.1200e+00
   6.0338e-01   8.9605e-02   1.1200e+00
   6.0290e-01   9.2781e-02   1.1200e+00
   6.0241e-01   9.5954e-02   1.1200e+00
   6.0189e-01   9.9124e-02   1.1200e+00
   6.0136e-01   1.0229e-01   1.1200e+00
   6.0082e-01   1.0546e-01   1.1200e+00
   6.0025e-01   1.0862e-01   1.1200e+00
   5.9967e-01   1.1178e-01   1.1200e+00
   5.9907e-01   1.1493e-01   1.1200e+00
   5.9846e-01   1.1809e-01   1.1200e+00
   5.9783e-01   1.2124e-01   1.1200e+00
   5.9718e-01   1.2438e-01   1.1200e+00
   5.9652e-01   1.2752e-01   1.1200e+00
   5.9584e-01   1.3066e-01   1.1200e+00
   5.9515e-01   1.3380e-01   1.1200e+00
   5.9443e-01   1.3693e-01   1.1200e+00
   5.9370e-01   1.4006e-01   1.1200e+00
   5.9296e-01   1.4318e-01   1.1200e+00
   5.9220e-01   1.4630e-01   1.1200e+00
   5.9142e-01   1.4942e-01   1.1200e+00
   5.9062e-01   1.5253e-01   1.1200e+00
   5.8981e-01   1.5564e-01   1.1200e+00
   5.8898e-01   1.5874e-01   1.1200e+00
   5.8814e-01   1.6184e-01   1.1200e+00
   5.8728e-01   1.6493e-01   1.1200e+00
   5.8640e-01   1.6802e-01   1.1200e+00
   5.8551e-01   1.7111e-01   1.1200e+00
   5.8460e-01   1.7419e-01   1.1200e+00
   5.8368e-01   1.7727e-01   1.1200e+00
   5.8273e-01   1.8034e-01   1.1200e+00
   5.8178e-01   1.8340e-01   1.1200e+00
   5.8080e-01   1.8646e-01   1.1200e+00
   5.7981e-01   1.8952e-01   1.1200e+00
   5.7881e-01   1.9257e-01   1.1200e+00
   5.7778e-01   1.9561e-01   1.1200e+00
   5.7675e-01   1.9865e-01   1.1200e+00
   5.7569e-01   2.0169e-01   1.1200e+00
   5.7462e-01   2.0472e-01   1.1200e+00
   5.7354e-01   2.0774e-01   1.1200e+00
   5.7244e-01   2.1075e-01   1.1200e+00
   5.7132e-01   2.1377e-01   1.1200e+00
   5.7018e-01   2.1677e-01   1.1200e+00
   5.6904e-01   2.1977e-01   1.1200e+00
   5.6787e-01   2.2276e-01   1.1200e+00
   5.6669e-01   2.2575e-01   1.1200e+00
   5.6549e-01   2.2873e-01   1.1200e+00
   5.6428e-01   2.3170e-01   1.1200e+00
   5.6305e-01   2.3467e-01   1.1200e+00
   5.6181e-01   2.3763e-01   1.1200e+00
   5.6055e-01   2.4059e-01   1.1200e+00
   5.5928e-01   2.4354e-01   1.1200e+00
   5.5799e-01   2.4648e-01   1.1200e+00
   5.5668e-01   2.4941e-01   1.1200e+00
   5.5536e-01   2.5234e-01   1.1200e+00
   5.5402e-01   2.5526e-01   1.1200e+00
   5.5267e-01   2.5817e-01   1.1200e+00
